,created_at,name,text,followers_count,verified,retweet_count,favorite_count
4589,Fri,maxis baron,RT POS network will target retail stores e commerce checkouts government departments mobile network companies and mo,2679,False,121,0
4590,Thu,Kim Chen In,RT REACH AIRDROP just 2k people Claim 100 000 Reach tokens right now Simply follow the 3 steps 1 Follow REACH 2 Like,26,False,1209,0
4591,Wed,maxis baron,RT Blockchain is being utilized in the creation of cryptocurrency ventures into harnessing the same with a dedicated t,2679,False,107,0
4592,Tue,maxis baron,RT Point of sale POS system from allows customers to pay utility bills recharge mobile credit send and receive money,2679,False,146,0
4593,Mon,maxis baron,RT While trading on the exchange your holdings automatically sync with your Coinnup wallet cryptocurrency bitcoin,2679,False,180,0
4594,Sun,maxis baron,RT is creating a platform that will go a long way in the mass adoption and further popularization of cryptocurrencies a,2679,False,111,0
4595,Sat,Amanda,RT 444Million Token Airdrop Starts Join Now Airdrop freetoken freecoin erc20 ethereum eth eth,15,False,2287,0
4596,Fri,maxis baron,RT You can buy your desired cryptocurrency using the Swift Swap CSS and also cut the conversion cost by 75 cryptoc,2679,False,144,0
4597,Thu,Paul Morris,Current price of Bitcoin is 7649 00 Like if thats good for you and retweet if thats not good for you bitcoin,2337,False,0,1
4598,Wed,KriptoMania77,RT The surety airdrop is here receive up to 400 in surety tokens Sign up and complete the airdrop procedure to receive you,445,False,324,0
4599,Tue,Amir Blumencoin,Decentralize your kids Let their grandparents look after them ineurope bitcoin decentralize,1,False,0,2
4600,Mon,Szalloony,RT Jbox is giving free FIFA match tickets click on below link to participate FIFAWCOnStarTimes jbxfi,13,False,52,0
4601,Sun,Sarang Burung Berjuta Manfaat,Notknowing It Prevents You From Making a lot of Money With Your Computer bitcoin cryptocurrency,120,False,0,0
4602,Sat,omale,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,11,False,2376,0
4603,Fri,ZenSocial Supporters,RT SimpleFX Partners with Unilink to Bring State of the Art Affiliation Tools newsoftheweek B,10067,False,1,0
4604,Thu,Uma,RT The surety airdrop is here receive up to 400 in surety tokens Sign up and complete the airdrop procedure to receive you,9,False,324,0
4605,Wed,Wednesday Atoms,RT Annual Economic Costs Banking 1 870B Gold Mining 105B Banking Electricity 63 8B Gold Recycling 40B Paper,2324,False,842,0
4606,Tue,Ivan T (Darwinist Capitalist),RT If institutional investors are going to invest big into Bitcoin they will slowly accumulate over months then abruptl,169,False,5,0
4607,Mon,BlockchainCompliance,RT How did you learn about bitcoin Our latest cover story takes a brief look back at the history of bitcoin and blockcha,724,False,19,0
4608,Sun,maxis baron,RT Paymaz ecosystem will have a crypto exchange a universal wallet B2B and B2C payment gateways and a strong POS network to he,2679,False,222,0
4609,Sat,nabilgaul,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,1,False,2376,0
4610,Fri,エアドロ将軍@仮想通貨/エアドロップ/Airdrop,RT I will choose 20 random followers to win 0 2 ETH Please 1 FOLLOW 2 LIKE AND RETWEET 3 Comment your ETH address aird,567,False,69,0
4611,Thu,semarang gayeng,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,13,False,2376,0
4612,Wed,Gotenks,RT A Multi Trillion Dollar market needs solid foundation to get built Crypto market being based on Bitcoin which is one,105,False,12,0
4613,Tue,Amanda,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,15,False,2376,0
4614,Mon,Sem Polom,ICO which will turn the world over Bitcoin KEPLER Checkout a revolutionary blockchain based ICO project Sign u,13680,False,0,0
4615,Sun,Curi Cryptolover,RT You can buy your desired cryptocurrency using the Swift Swap CSS and also cut the conversion cost by 75 cryptoc,2432,False,144,0
4616,Sat,Tartini ฿,RT Switzerland Shows the Way Bank First to Offer Crypto Business Accounts Bitcoin,751,False,209,0
4617,Fri,Pete,RT Annual Economic Costs Banking 1 870B Gold Mining 105B Banking Electricity 63 8B Gold Recycling 40B Paper,81,False,842,0
4618,Thu,brent nimeck,RT Annual Economic Costs Banking 1 870B Gold Mining 105B Banking Electricity 63 8B Gold Recycling 40B Paper,26,False,842,0
4619,Wed,TravelbyBit,If you re in Agnes Water 1770 check out the 1770 Marina Cafe The perfect place to stop for breakfast before a day,4398,False,1,20
4620,Tue,dailytorman,Crypto is bearish because now everybody investing in stocks of private prisons cryptocurrencies bitcoin,156,False,0,1
4621,Mon,Abijo Damilare,RT Mass adoption of Blockchain based Solutions and cryptocurrencies can reduce transaction fees and third party commissions,645,False,174,0
4622,Sun,TassCrypto,RT Happy Friday and enjoy the weekend 1 ETH 100000 PKG Contract address 0x02f2d4a04e6e01,3290,False,6,0
4623,Sat,Dima,RT Cryptcurrency bitcoin ethereum Ripple ICOs cryptocurrency,20,False,29,0
4624,Fri,Bitcoin Ticker Hourly,Bitcoin Price 7649 00 USD via Chain,60,False,0,0
4625,Thu,maxis baron,RT Don t miss LAST CHANCE to join the amazing future of cryptotrading TokenSale bitcoin crypto b,2679,False,385,0
4626,Wed,Promo Pig,RT It s what you live for makes you tick findom paypig bitcoin dating,20989,False,1,0
4627,Tue,maxis baron,RT Only 2 days left to get 500 QRX for 1 ETH Don t miss LAST CHANCE to join the future of cryptotrading,2679,False,391,0
4628,Mon,maxis baron,RT The Beta version of Qurrex amazing trading platform is already online at TokenSale bitcoin crypto,2679,False,190,0
4629,Sun,🔞 AKOW 🔞,RT What is the best way to tribute Me Send bitcoin to h,91082,False,17,0
4630,Sat,jbcryptoh🌚lic🚀[TRX][XRP],RT If you told anyone they can stake PCN DAPS with 100 annual staking before the swap wouldn t EVERYONE with a comp,737,False,11,0
4631,Fri,BLACKPHANTOM XVG HOLDER@#1PRIVACY COIN🙈🙉🙊💣💎,RT 1 Million DENT users achieved 3 weeks before the deadline on our Roadmap Thank you for your support during our first year fo,129,False,227,0
4632,Thu,Jim Kemper,RT The Project has yet to start and there are still 3 Exchanges ahead but it is already a Success Thank you f,9,False,15,0
4633,Wed,crypto carnage,RT Official release of Whitepaper 2 0 Nullex Whitepaper crypto Cryptocurrency Altcoins Bitcoin,68,False,16,0
4634,Tue,Fred Winner,RT The initial rate of ALLM is 0 1 ALLM will be available on DEX Exchange before the end of June wavesplatform Airdrop,0,False,4,0
4635,Mon,A v B ⚡,They keep telling me You need to diversify your investments I tell them I am I have five hardware wallets,33230,False,29,221
4636,Sun,Fissioncoincash,RT Did you hear about our 100M deal with Comp Air Aviation They are building the new XTF jet available for domestic purcha,1422,False,103,0
4637,Sat,Fred Winner,RT GOBABA TWITTER BOUNTY IS ON Get 300 GBB now 1 Go to post below to fill the form 2 Foll,0,False,41,0
4638,Fri,Skyzei ☁,RT Coinbase has just acquired Keystone Capital What s your guess on how long they add more coins July coinbase crypto bit,48,False,1,0
4639,Thu,Sushama Ananna,RT 10 Best Blockchain Courses Training and Certifications Online 2018 Blockchain security Cry,4140,False,9,0
4640,Wed,Fissioncoincash,RT Did you know is part of team Check out our website crowdsale currently still live get your,1422,False,71,0
4641,Tue,Dave Bennett,Current price of Bitcoin is 7649 00 via Chain BTCUSD cryptocurrencies blockchain,1386,False,0,1
4642,Mon,HePays.com,It s what you live for makes you tick findom paypig bitcoin dating,4321,False,1,0
4643,Sun,Sushama Ananna,RT 17 Best IT Training amp Certification Courses AI BI Analytics IoT IIoT Amazon AWS tech,4140,False,16,0
4644,Sat,bitsmart.io⚡BTCbot,BTC 7654 44 Down 4 11 0 05 in the last hour bitcoin bitsmart,137,False,0,0
4645,Fri,georgianne morell,RT Bitcoin ETF May Come Soon as Prominent Firms Collaborate bitcoin invest crytpto,0,False,3,0
4646,Thu,Crypto Yooyee,RT Only 2 days left to get 500 QRX for 1 ETH Don t miss LAST CHANCE to join the future of cryptotrading,1484,False,391,0
4647,Wed,Tomant,RT Official release of Whitepaper 2 0 Nullex Whitepaper crypto Cryptocurrency Altcoins Bitcoin,25,False,16,0
4648,Tue,Mayday,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,25,False,2376,0
4649,Mon,John M. Spallanzani,Breaking CFTC investigating whether manipulation is distorting bitcoin futures prices via,3428,False,0,1
4650,Sun,Dan C,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,24,False,2376,0
4651,Sat,Cixeo ☁,Coinbase has just acquired Keystone Capital What s your guess on how long they add more coins July coinbase,292,False,1,2
4652,Fri,Midcrypto,Manage and control your mining operations remotely with our ASIC amp GPU hosting plans See which plan is right for y,29,False,0,1
4653,Thu,John,RT GAME X 200 000 000 GMX AIRDROP CONDITION FOLLOW RETWEET LIKE COMMENT YOUR ERC 20 eth btcm crypto payment topbtc,60,False,63,0
4654,Wed,Andy VanDyke,This is Time Sensitive Capitalize on Free ICO Get free account then save cash gold Get,96714,False,0,1
4655,Tue,AlienWithBTC - #TraXionICO,RT EXCLUSIVE AIRDROP We decided to give 100 000 CALL amp 20 000 000 CALLG to our supporters If you want to join follow t,7400,False,296,0
4656,Mon,AlienWithBTC - #TraXionICO,JOIN NOW on this competition and get your PRIZE CapitalTechnologiesResearch blockchain privacy security,7400,False,0,0
4657,Sun,Crypto Watch Bot,Investing 88 1 in this optimal crypto portfolio and 11 9 cash in the past week would have given you a 8 5 ret,429,False,0,0
4658,Sat,Bitcoin Price Ticker,Current price of Bitcoin is 7649 00 bitcoin,2159,False,0,0
4659,Fri,Miles,I love knowing that bitcoin is in fact a virus without a cure,61,False,0,1
4660,Thu,Allan Tuazon,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,27,False,2376,0
4661,Wed,MN_Sidiks -follback?,To Participation ICO visit website and follow us telegram,10505,False,0,0
4662,Tue,Kryptosvet,RT The Bitcoin hashrate jumped nearly 5 exahash in the last 2 weeks alone To put that gain in perspective it took 8 5 ye,19,False,2,0
4663,Mon,Amblessed Abu,RT Get More Tokens Send a minimum of 0 001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678 and get 444 444 tokens The more yo,12,False,2376,0
4664,Sun,Engr.Irfan Meo 🇵🇰🇨🇳,RT 10 random followers to win 0 05 ETH 1 FOLLOW 2 LIKE AND RETWEET 4 SUBSCRIBE 3 Comment ETH,1274,False,85,0
4665,Sat,analyst5,DMD 7 41 GLD 5 07 GBYTE 3 17 DTB 5 28 XST 3 51 TRST 3 27 bitcoin cryptocurrency,5963,False,0,0
4666,Fri,BTCpx,Right now Bitcoin is 7649 00 via bitcoin BTC,3521,False,0,0
4667,Thu,Nikhil ⚡️,RT Annual Economic Costs Banking 1 870B Gold Mining 105B Banking Electricity 63 8B Gold Recycling 40B Paper,538,False,842,0
4668,Wed,Dylan Graham,This CartoonNetwork show just referenced Bitcoin Am I old or am I old,136,False,0,0
4669,Tue,Thuy Trang Hoang,RT The surety airdrop is here receive up to 400 in surety tokens Sign up and complete the airdrop procedure to receive you,1083,False,324,0
4670,Mon,Blockchain,Cryptocurrency Top 100 Introduction amp Guide To 100 Of The Most Valuable And Influential Coins,18025,False,0,0
4671,Sun,copytrader.co,Trade Crypto Markets With Bitcoin And HODL Your Profits In Bitcoin 1 100x Leverage,68442,False,1,1
4672,Sat,iKantam,ICO Developers for HIRE See details at bitcoin blockchain ico eth,15786,False,0,0
4673,Fri,Roviator ⚡️,RT When bitcoin was 1 000 people dreamt of 7 000 BTC When bitcoin was 15 000 people dreamt of buying 7 000 BTC Now we,477,False,149,0
4674,Thu,Irish Girl Cryptocurrency,RT 10 000 Dinastycoin Giveaway Check it out cryptocurrency crypto investing altcoin Future money blockchain bitcoi,4274,False,6,0
4675,Wed,BlockDiscover.com,ICO News New Initiative Announced by Binance to help Improve Conduct of ICOs Read on BlockDiscover,5863,False,0,0
4676,Tue,All Bitcoin News,Bitcoin amp 039 s Biggest Mining Pool Operator Did More Than 2 5 Billion In Revenue Last Year Bitcoin BTC Crypto,1239,False,0,0
4677,Mon,Crypto Sport,RT Will the Korona project become a success koronacoin bitcoin ethereum litecoin blockcha,5499,False,92,0
4678,Sun,Arbing Tool,LTC Buy at Bitstamp and sell at BTCTurk Ratio 1 26 bitcoin arbitrage arbitraj arbingtool,268,False,0,0
4679,Sat,MN_Sidiks -follback?,Official Website MobileBridge MomentumToken Momentum ethereum bitcoin,10505,False,0,0
4680,Fri,FeesBitcoin,Bitcoin 7 654 95 v BitcoinCash 1 123 67 BTC BCH 6 8 Avg Transaction fee for Bitcoin 0 77 v BitcoinCash,82,False,0,0
4681,Thu,Fred Winner,RT I will choose 20 random followers to win 0 2ETH Please 1 FOLLOW 2 LIKE AND RETWEET 3 Comment your ETH address air,0,False,81,0
4682,Wed,Terri Howards,RT EXCLUSIVE AIRDROP We decided to give 100 000 CALL amp 20 000 000 CALLG to our supporters If you want to join follow t,1573,False,296,0
4683,Tue,All Bitcoin News,U S regulators demand trading data from bitcoin exchanges in manipulation probe Bitcoin BTC Crypto,1239,False,0,0
4684,Mon,"Mark Esposito, Ph.D.",RT Is a 21 Trillion USD Bitcoin Market Cap Possible by 2020 What about by 2025 Cryptocurrency Blockchain Fintech IoT,17378,True,2,0
4685,Sun,"Mark Esposito, Ph.D.",RT Convergence of Blockchain and IoT Hype or Hope Tech SSI Fintech Finance Bitcoin Crypto,17378,True,15,0
4686,Sat,"Mark Esposito, Ph.D.",RT Ream more about it at finance blockchain cryptocurrency crowdfunding ICO crypto blockchain b,17378,True,26,0
4687,Fri,Jeff,Be disruptive and adopt cryptocurrencies Push for a fair currency that ca,228,False,1,2
4688,Thu,Crypto-hub,A commentary on bitcoin transactions from an FT reader cryptocurrencies trading Pdf document,157,False,0,1
4689,Wed,MobileDeviceAdvisor,Earn Free Bitcoin Every Hour bitcoin BTC Blockchain satoshi ad,179,False,0,0
4690,Tue,All Bitcoin News,Bitcoin Scrypt CRYPTO BTCS Reaches One Day Volume of 728 00 Bitcoin BTC Crypto,1239,False,0,0
4691,Mon,Erik F. - NulleX Team - NLX,Official release of Whitepaper 2 0 Nullex Whitepaper crypto Cryptocurrency Altcoins,511,False,16,21
4692,Sun,Bitcoin Babe,When you re training to trade crypto bitcoin,3439,False,0,1
4693,Sat,BABI Finance,,2413,False,0,1
4694,Fri,BitBoy & Hodl 🌙🚀🤪,The 6 Steps To Evaluating Your Cryptocurrency Investments cryptocurrency bitcoin,2382,False,0,2
4695,Thu,TokenTalk,VCS are worried about ICOs BitcoinCash bitcoin Litecoin cryptocurrency cryptocurrencies tokentalk,5648,False,0,0
4696,Wed,NEM Price Ticker,XEM Price is 0 00003307 0 00000004 BTC 0 253229 0 00059 USD Market rank is 15 nem bitcoin blockchain,80,False,0,0
4697,Tue,Substratum Price Ticker,SUB Price is 0 00004943 0 00000007 BTC 0 37848 0 00048 USD Market rank is 94 substratum bitcoin blockchain,177,False,0,0
4698,Mon,Bitcoin update,Another wave of selling could be on the horizon bitcoin analyst says bitcoin ethereum btc crypto blockchain,7563,False,0,0
4699,Sun,Astra Network,Quick Facts About Cryptocurrency Check them out here crypto bitcoin investing,1059,False,0,1
4700,Sat,ELA,RT Paymaz ecosystem will have a crypto exchange a universal wallet B2B and B2C payment gateways and a strong POS network to he,12044,False,222,0
4701,Fri,Sourcingstocks,What is the next big ICO blockchain bitcoin Ethereum Litecoin,10149,False,0,1
4702,Thu,Dash Price Ticker,DASH Price is 0 0408096 0 00002940 BTC 312 479 0 28300 USD Market rank is 13 dash bitcoin blockchain,77,False,0,2
4703,Wed,BTC Pulse,BTC hourly update 7667 69 0 0003 BTC BTCUSD Bitcoin,179,False,0,1
4704,Tue,EOS Price Ticker,EOS Price is 0 00185923 0 00001380 BTC 14 231 0 09800 USD Market rank is 5 eos bitcoin blockchain,108,False,0,1
4705,Mon,Cardano Price Ticker,ADA Price is 0 00002699 0 00000001 BTC 0 206567 0 00021 USD Market rank is 8 cardano bitcoin blockchain,195,False,0,1
4706,Sun,Elygantthings,POW is a cryptocurrency that is being given to all users of Facebook and Twitter,15844,False,0,1
4707,Sat,CryptoNewswire 🌐,BTC USD Orderbook Density Asks 127707 within 7640 7900 range Bids 148914 within 7400 7640 range,9372,False,0,1
4708,Fri,CryptoNewswire 🌐,Top 6 BTC USD Exchange Orderbooks Resistance til 7900 33 2M Support til 7400 35 7M BTC BTCUSD bitcoin orderbook markets crypto,9372,False,0,1
4709,Thu,Whaleclub,Trade BTCUSD with up to 20x leverage,12380,False,1,4
4710,Wed,Eberendu  Ikechukwu,RT POS network will target retail stores e commerce checkouts government departments mobile network companies and mo,1153,False,121,0
4711,Tue,Superdescuento,Use my Binance referral link for instant access gt binance bitcoin btc cryptocurrency,26,False,0,1
4712,Mon,SaveuMoney,Mining in the cloud with seriousness and transparency Daily profitability Low cost No monthly fees Bonus for no,3557,False,0,2
4713,Sun,EOT,Free yourself from the modern market economy timdraper bitcoin crypto blockchain,21879,False,0,2
